id,frame,t,x,y,v,phi,phi_dot,a
5,126,5.0,347.09,35.66622026909156,25.94382788074822,0.3633492542388579,1.3628223905252481,14.727576870250735
8,126,5.0,234.74,34.8185418885318,24.264302807883638,0.0343370576301365,-0.03158280253243315,3.100871098232891
9,126,5.0,169.92,34.74000102332481,23.25134414038339,0.010752646604219596,-0.13439810639086344,-0.025201688633647003
14,126,5.0,82.15,34.75000000000001,27.999999999999734,0.0,-0.11160640142416313,0.006975411680709692
15,126,5.0,96.08,30.552308612107666,35.868402758841135,-0.08127545894846655,-0.3626219571974312,1.1552346131319158
18,126,5.0,21.83,35.42606175269796,30.50001621260889,-0.001031077795997426,-0.10766565875772453,-6.239631995604883
5,127,5.04,348.06,36.035044791282495,26.53293095555825,0.4178621498598676,2.142002749660949,28.002373860753835
8,127,5.04,235.71,34.851861930612735,24.388337651812954,0.03307374552883946,0.03775454575389736,1.5964460230816826
9,127,5.04,170.85,34.75000137008153,23.250336072838046,0.005376722348584995,-0.13440106481358222,-1.5793017547468367
14,127,5.04,83.27,34.75000000000001,28.000279016466962,-0.00446425605696632,-0.05580320071208157,0.003487705840370836
15,127,5.04,97.51,30.435828114372246,35.91461214336641,-0.0957803372363637,-0.585414376840248,0.6368150637834447
18,127,5.04,23.05,35.42480383734103,30.250430932784695,-0.005337704146306521,-0.05864185901696919,-3.119011501270961
5,128,5.08,349.03,36.52760120723188,28.184017789608532,0.5347094742117338,3.134844883170671,52.66114483604059
8,128,5.08,236.69,34.88305921861218,24.392018489730173,0.03735742129044839,0.21287677433770302,-1.3483398260560193
9,128,5.08,171.78,34.750001823265315,23.125000000003645,5.614191329605944e-07,-0.06720003892656982,-1.5667009104008116
14,128,5.08,84.39,34.740000000000016,28.000279016466962,-0.00446425605696632,-5.075107001317747e-14,0.0
15,128,5.08,98.94,30.277536090530216,35.91934796394381,-0.12810860909568644,-0.8620130902282861,2.491773532460627
18,128,5.08,24.25,35.41314438598664,30.250495292507214,-0.005722426517355217,-0.01051184978947231,3.126890706794427
5,129,5.12,350.0,37.18403073379694,30.745822542441502,0.6686497405135219,3.3740497993337017,80.3658322496093
8,129,5.12,237.66,34.92474280891088,24.28047046572847,0.05010388747585548,0.36676694104335594,-1.0997188682554224
9,129,5.12,172.7,34.750002408706926,23.12500000000598,7.192344595452482e-07,0.06720789306862072,1.5667016457128966
14,129,5.12,85.51,34.740000000000016,28.000279016466962,-0.004464256056970761,0.0,0.0
15,129,5.12,100.36,30.068708008424206,36.11395402596326,-0.1647413844546266,-0.92963060448867,5.607638827492735
18,129,5.12,25.47,35.410955414007326,30.500582189328252,-0.006178652129464446,-0.013993557802248743,3.1277325071910127
5,130,5.16,350.96,38.052414593975435,34.61328436957728,0.8046334581584302,1.2191295480128357,32.017410932406506
8,130,5.16,238.63,34.98034218031422,24.30404098026974,0.06669877657391687,0.4799663564790765,0.810113188783987
9,130,5.16,173.63,34.750003153849065,23.250336131660678,0.005377192864622682,0.06720850533231311,1.5667019688681307
